scenario,region,sector,2020,2025,2030,2035,2040,2045,2050,2055,2060
Lowcost_DAC_earlypeak,HL,Residential,3.752013455,4.079222864,3.855254064,3.691959971,3.791626102,3.892000559,4.109353241,4.288423137,4.395643185
Lowcost_DAC_earlypeak,HL,Transportation,5.772883373,5.831340659,5.649253107,5.309312455,5.090128535,4.982943008,4.802746682,4.588641991,4.478912457
Lowcost_DAC_earlypeak,HN,Agricultural,0.787108087,0.757105072,0.682450678,0.551447989,0.488023746,0.446072927,0.397526085,0.348661138,0.317980876
Lowcost_DAC_earlypeak,HN,Electricity generation,22.05587247,24.659953,24.06876057,21.90902963,17.82720361,14.94087831,9.23248792,5.26680485,4.270966596
Lowcost_DAC_earlypeak,HN,Industry,51.96835063,53.89125992,48.76600069,40.07382937,30.67934662,24.64086015,21.00846143,17.84757196,15.5285743
Lowcost_DAC_earlypeak,HN,Residential,4.698581909,5.236224686,5.361463074,5.187662648,4.990014652,4.773524259,4.51939859,4.203736345,4.040332898
Lowcost_DAC_earlypeak,HN,Transportation,10.03070549,10.62654168,10.65832426,10.28926465,10.02881039,9.897326787,9.620548862,9.28234248,9.14964443
Lowcost_DAC_earlypeak,JL,Agricultural,0.53603456,0.512651215,0.45688748,0.356210383,0.308608464,0.275779291,0.240224252,0.204543568,0.18235743
Lowcost_DAC_earlypeak,JL,Electricity generation,16.80095168,17.11042418,17.11227411,15.0031408,11.62282513,9.322505115,5.55395684,3.396927171,2.851406901
Lowcost_DAC_earlypeak,JL,Industry,34.315228,39.57789781,41.05255705,38.35134544,34.15451227,31.02587415,28.26776003,24.11593051,19.59346235
Lowcost_DAC_earlypeak,JL,Residential,3.394011625,4.191410769,4.478357333,4.62312899,4.809973052,4.88153122,4.940070774,4.914494914,4.928076193
Lowcost_DAC_earlypeak,JL,Transportation,3.400276906,3.493948434,3.42611129,3.236178005,3.094467517,3.005813476,2.905705479,2.81523936,2.797516993
Lowcost_DAC_earlypeak,JS,Agricultural,0.557119803,0.533918276,0.476274319,0.371408107,0.322841086,0.290497766,0.254556027,0.218835254,0.197401403
Lowcost_DAC_earlypeak,JS,Electricity generation,122.9873809,131.2268194,124.9966848,105.2906308,74.22085226,57.89040693,29.09373171,15.64501002,13.00707886
Lowcost_DAC_earlypeak,JS,Industry,77.54483461,74.10134018,58.45778033,45.93680996,36.24873449,29.31499556,26.28780657,23.13101631,20.51935453
Lowcost_DAC_earlypeak,JS,Residential,5.237007959,5.850718313,5.98135147,5.79061635,5.596643361,5.301782115,5.025145102,4.684578136,4.425662936
Lowcost_DAC_earlypeak,JS,Transportation,16.71416302,16.30921756,15.24181332,13.94476505,12.91038897,12.28693042,11.41899429,10.515656,9.988464556
Lowcost_DAC_earlypeak,JX,Agricultural,0.68644078,0.660508451,0.595868645,0.482942057,0.428163498,0.39194809,0.349864418,0.307452434,0.280726374
Lowcost_DAC_earlypeak,JX,Electricity generation,26.21718139,30.35340641,29.69462304,26.17365787,19.9031787,16.45050383,9.199843716,4.858227333,3.935896409
Lowcost_DAC_earlypeak,JX,Industry,31.81024072,32.88845099,30.05474622,23.83982062,18.00753956,14.43230498,12.01657473,10.12953392,8.706920092
Lowcost_DAC_earlypeak,JX,Residential,2.223859344,2.467940674,2.52859687,2.457280477,2.368204471,2.261187692,2.145199723,2.001907143,1.918976859
Lowcost_DAC_earlypeak,JX,Transportation,5.786528399,5.993596859,5.933034673,5.687538086,5.481961654,5.359303993,5.214636406,5.086804421,5.056485857
Lowcost_DAC_earlypeak,LN,Agricultural,0.304184391,0.290898615,0.259220364,0.202024061,0.175001196,0.156370867,0.136209185,0.115984988,0.103413402
Lowcost_DAC_earlypeak,LN,Electricity generation,36.04331127,36.53427034,36.25657776,31.58460291,24.16044702,18.93866069,10.69912007,5.923588551,4.660474528
Lowcost_DAC_earlypeak,LN,Industry,72.20850667,71.9617978,61.00920836,51.73009719,43.23009305,36.74248645,33.00689669,28.69086395,24.97891363
Lowcost_DAC_earlypeak,LN,Residential,5.217517407,6.101494944,6.385239295,6.445426026,6.716134334,6.906022112,7.125278767,7.232535535,7.313911176
Lowcost_DAC_earlypeak,LN,Transportation,15.92691934,16.19407388,15.61854586,14.6085985,13.8757711,13.45729849,12.69148805,11.77138715,11.38182637
Lowcost_DAC_earlypeak,NM,Agricultural,0.385176652,0.36540908,0.318161904,0.224958168,0.183404118,0.155183746,0.127366437,0.101363692,0.087320949
Lowcost_DAC_earlypeak,NM,Electricity generation,99.00265153,103.3161085,99.38589448,70.04515288,37.34428158,24.72256609,10.6783464,7.423403095,7.332868376
Lowcost_DAC_earlypeak,NM,Industry,78.96015088,76.68966591,59.21860571,46.69178822,37.17719026,31.387646,27.54543114,23.71386035,21.90761695
Lowcost_DAC_earlypeak,NM,Residential,2.320465389,3.155042563,3.540188182,3.773796247,4.140792366,4.455392724,4.707696339,4.885666478,5.06089004
Lowcost_DAC_earlypeak,NM,Transportation,5.209824073,5.119471552,4.85628662,4.470568471,4.143524034,3.95171055,3.750251194,3.58891979,3.51675307
Lowcost_DAC_earlypeak,NX,Agricultural,0.047463941,0.044703592,0.038281651,0.025157057,0.019454301,0.0155952,0.012061689,0.008940237,0.007376252
Lowcost_DAC_earlypeak,NX,Electricity generation,31.1898099,34.61383623,34.11981153,24.43675235,12.09655658,7.832891774,3.561930421,2.564470759,2.503714632
Lowcost_DAC_earlypeak,NX,Industry,15.66091891,16.39890365,14.88848813,12.34960594,10.4114883,9.256054657,8.44836105,7.709898479,7.283508693
Lowcost_DAC_earlypeak,NX,Residential,0.480980993,0.644430723,0.739310166,0.810977646,0.888293711,0.942568204,0.979107287,0.995452291,1.009034321
Lowcost_DAC_earlypeak,NX,Transportation,1.598679058,1.708984703,1.724919082,1.649522109,1.579078016,1.541243032,1.496857692,1.461997319,1.456272162
Lowcost_DAC_earlypeak,QH,Agricultural,0.063214691,0.060310313,0.053244783,0.0396199,0.033239072,0.02885128,0.024342181,0.020034654,0.017644041
Lowcost_DAC_earlypeak,QH,Electricity generation,3.92584421,4.557231189,4.665220092,3.679695979,2.145854249,1.525146456,0.84593,0.661803476,0.648632067
Lowcost_DAC_earlypeak,QH,Industry,7.391503521,7.988204249,7.703966705,6.496351708,5.053660096,4.2162416,3.683995707,3.248715629,2.976681349
Lowcost_DAC_earlypeak,QH,Residential,1.085832598,1.388280908,1.50468687,1.561406541,1.625580295,1.661996819,1.662707968,1.628156667,1.639902405
Lowcost_DAC_earlypeak,QH,Transportation,1.177651989,1.249493839,1.255696552,1.201466871,1.154733933,1.128947555,1.09908033,1.07468419,1.072789671
Lowcost_DAC_earlypeak,SC,Agricultural,0.531934319,0.51034459,0.457574645,0.36486893,0.319384148,0.288258049,0.253386417,0.217856139,0.195021809
Lowcost_DAC_earlypeak,SC,Electricity generation,13.99685069,15.94678455,15.64188972,14.33097287,11.78187258,10.03845392,6.503670051,4.1029977,3.508191537
Lowcost_DAC_earlypeak,SC,Industry,62.4249792,63.59935672,55.49183922,46.05401726,36.68747499,30.47322482,26.56698018,23.17131327,20.50880607
Lowcost_DAC_earlypeak,SC,Residential,7.836855613,9.193209801,9.838787953,9.986766008,9.995543299,9.81414313,9.550718822,9.161909132,8.919694578
Lowcost_DAC_earlypeak,SC,Transportation,8.745373083,9.571166531,9.797865712,9.510965398,9.417955627,9.33509622,9.070786582,8.657059407,8.393174634
Lowcost_DAC_earlypeak,SD,Agricultural,1.519741448,1.454170594,1.293539423,0.995053837,0.85562833,0.760306719,0.657589788,0.556505677,0.497511316
Lowcost_DAC_earlypeak,SD,Electricity generation,127.3130664,131.3983637,126.7771671,97.87701402,58.81553187,39.80557377,16.3859088,9.368656672,8.499388865
Lowcost_DAC_earlypeak,SD,Industry,122.6436952,121.5621236,100.5977606,79.51612601,62.26469101,50.08618478,42.92471645,35.75180939,30.82867515
Lowcost_DAC_earlypeak,SD,Residential,8.601255898,10.43759368,11.34349322,11.72030498,12.01466933,12.0243292,11.8682006,11.4016031,11.21175695
Lowcost_DAC_earlypeak,SD,Transportation,18.72685909,19.7693224,19.6316849,18.73573119,18.07346748,17.64361091,16.7116216,15.54085585,15.08648085
Lowcost_DAC_earlypeak,SH,Agricultural,0.009324833,0.008938547,0.007992348,0.006341305,0.005556139,0.005020413,0.00441555,0.003795007,0.003402117
Lowcost_DAC_earlypeak,SH,Electricity generation,25.22365528,27.28910603,26.01389387,21.96771208,15.45915328,12.08047232,5.996135948,3.081353488,2.462454421
Lowcost_DAC_earlypeak,SH,Industry,24.87608342,26.58800782,25.42021912,21.74492918,18.28215451,15.78662866,14.12950384,12.55488738,11.37410982
Lowcost_DAC_earlypeak,SH,Residential,4.175227786,5.736696769,6.609153821,7.016245564,7.251954426,7.129528135,7.0722189,6.856389482,6.678832478
Lowcost_DAC_earlypeak,SH,Transportation,24.18027582,26.64197359,26.78163163,25.71112874,25.17304801,24.66144513,22.96715314,20.48431608,19.09716287
Lowcost_DAC_earlypeak,SN,Agricultural,0.15885598,0.150463061,0.130600429,0.090863503,0.073047777,0.060901919,0.049217418,0.038513538,0.032901156
Lowcost_DAC_earlypeak,SN,Electricity generation,36.89411845,40.83204976,40.18958818,29.49392547,14.79940652,9.445265987,4.04305593,2.751619004,2.646009421
Lowcost_DAC_earlypeak,SN,Industry,37.84177228,38.59177986,34.1571728,26.56176794,21.16096573,17.760223,15.3974776,13.27277609,12.01191093
Lowcost_DAC_earlypeak,SN,Residential,4.927997569,5.722875669,5.945501687,5.956056679,5.944671177,5.844333205,5.66972895,5.339842103,5.233006701
Lowcost_DAC_earlypeak,SN,Transportation,6.761942151,7.05803936,7.011293851,6.705833186,6.455209539,6.268925243,5.99651106,5.698914954,5.559813874
Lowcost_DAC_earlypeak,SX,Agricultural,0.232859848,0.220445466,0.190876085,0.131568788,0.105281141,0.087418852,0.070144115,0.054217898,0.045827266
Lowcost_DAC_earlypeak,SX,Electricity generation,66.64966616,69.3241555,66.71171367,48.07278077,26.36392222,17.58074472,7.66929944,5.290186655,5.1735289
Lowcost_DAC_earlypeak,SX,Industry,71.25825733,69.50658137,55.90296708,41.11608346,32.32433926,26.64277094,23.71143666,20.80960167,18.71480148
Lowcost_DAC_earlypeak,SX,Residential,7.118500366,8.167859697,7.896590744,7.73951597,7.863411425,8.00776258,7.944185782,7.609620219,7.737158948
Lowcost_DAC_earlypeak,SX,Transportation,7.263748725,7.657718062,7.688408252,7.429283517,7.200383048,7.070069387,6.872448439,6.677402324,6.625564986
Lowcost_DAC_earlypeak,TJ,Agricultural,0.051055903,0.048862119,0.043533929,0.033920797,0.029325046,0.026129093,0.022679031,0.019220713,0.017090263
Lowcost_DAC_earlypeak,TJ,Electricity generation,16.88103445,17.21612337,16.64156292,14.08506802,10.10187224,7.452771993,3.739523193,1.932466696,1.50286647
Lowcost_DAC_earlypeak,TJ,Industry,23.66835219,26.76862775,26.43650154,23.95339916,21.11124772,18.87683518,17.37867212,15.46346673,13.94270311
Lowcost_DAC_earlypeak,TJ,Residential,2.114441897,3.140927239,3.8523137,4.420881018,5.036378194,5.512121758,5.849758475,6.011257952,6.169370853
Lowcost_DAC_earlypeak,TJ,Transportation,3.905179589,4.487727753,4.771480091,4.811215215,4.890056722,4.946191189,4.765044108,4.423732845,4.242572229
Lowcost_DAC_earlypeak,XJ,Agricultural,0.304137077,0.289765931,0.255099211,0.188122719,0.157149754,0.135930109,0.114391489,0.093954396,0.082668029
Lowcost_DAC_earlypeak,XJ,Electricity generation,63.00616706,69.79366574,69.3791281,54.8174857,30.77065997,20.27644808,8.842325859,5.812661868,5.483117372
Lowcost_DAC_earlypeak,XJ,Industry,35.74525984,38.57071809,35.95992586,29.98463954,25.24418959,21.63087876,19.05114155,16.37968339,14.79053058
Lowcost_DAC_earlypeak,XJ,Residential,2.899965945,3.942374979,4.640567568,5.32330644,6.192003186,6.928973944,7.582979718,8.064783611,8.399522573
Lowcost_DAC_earlypeak,XJ,Transportation,6.674061999,7.16108952,7.265701253,7.005846824,6.774102998,6.67006227,6.496082297,6.320833758,6.258735893
Lowcost_DAC_earlypeak,XZ,Agricultural,0.0724365,0.06932495,0.06178314,0.04817971,0.04159521,0.03700808,0.03205686,0.02709964,0.024109057
Lowcost_DAC_earlypeak,XZ,Electricity generation,0.000205956,0.000556955,0.000811104,0.000929384,0.000704653,0.000522071,0.000281323,0.000184778,0.000160265
Lowcost_DAC_earlypeak,XZ,Industry,2.099433041,2.592309586,2.908742043,2.947010914,2.809305056,2.641326706,2.466410644,2.201973099,2.016313577
Lowcost_DAC_earlypeak,XZ,Residential,0.947065631,1.195371745,1.337795059,1.408673589,1.429460074,1.400608582,1.336932297,1.228553451,1.172049519
Lowcost_DAC_earlypeak,XZ,Transportation,6.0639074,6.629618438,6.797857584,6.600097063,6.454015644,6.400010012,6.335836328,6.280069813,6.318084371
Lowcost_DAC_earlypeak,YN,Agricultural,0.298489658,0.28813336,0.259823152,0.207223978,0.179903702,0.161202689,0.139678385,0.117739157,0.104825767
Lowcost_DAC_earlypeak,YN,Electricity generation,8.383249688,10.42003483,10.34540485,8.108221252,5.041234851,3.878816906,1.804992704,0.987486827,0.837129933
Lowcost_DAC_earlypeak,YN,Industry,36.62417065,37.64299402,35.97166237,28.35218201,22.31763989,18.50345866,15.6079599,13.40177291,11.80363976
Lowcost_DAC_earlypeak,YN,Residential,4.270212762,5.157447676,5.461269151,5.475075529,5.541492857,5.602356559,5.481923672,5.255840831,5.25180684
Lowcost_DAC_earlypeak,YN,Transportation,9.666427097,10.37758867,10.46361742,10.04566181,9.817383796,9.698864305,9.506303784,9.249560521,9.152159186
Lowcost_DAC_earlypeak,ZJ,Agricultural,0.197015566,0.18835061,0.167002634,0.126797221,0.108174623,0.095654112,0.081991112,0.068483493,0.060663184
Lowcost_DAC_earlypeak,ZJ,Electricity generation,68.09264125,74.20740096,71.16978682,61.95073234,45.49701587,36.00495604,18.76148729,9.710243707,7.648486608
Lowcost_DAC_earlypeak,ZJ,Industry,36.06823303,39.4465333,38.16031489,32.45127402,26.45392781,22.14093896,19.48383151,16.69692842,14.5470887
Lowcost_DAC_earlypeak,ZJ,Residential,5.572838538,6.583395348,7.030128484,7.080395505,7.050268976,6.865152663,6.601704225,6.212519,5.959812745
Lowcost_DAC_earlypeak,ZJ,Transportation,13.08051379,13.48471338,13.15565207,12.47283865,11.98386374,11.6943792,11.10432705,10.36894791,9.959859815
Reference,AH,Agricultural,0.82706984,0.806215299,0.775240977,0.728157033,0.707533758,0.685112942,0.658809275,0.628625504,0.596258357
Reference,AH,Electricity generation,63.61828671,73.60424971,74.39930455,78.06647328,76.20742539,71.32059407,67.18921842,63.2095084,59.37655387
Reference,AH,Industry,48.40641689,53.06473735,55.09848187,55.25209315,55.05619736,53.85435278,53.33811984,51.31684463,48.14995565
Reference,AH,Residential,4.435906649,5.124795572,5.495019342,5.703890032,5.845998366,5.795162728,5.802934597,5.727999542,5.627462223
Reference,AH,Transportation,9.089498584,9.390206696,9.311530989,9.031587435,8.839821753,8.663510374,8.616304354,8.624786837,8.625675498
Reference,BJ,Agricultural,0.016318337,0.015890079,0.015262973,0.014269746,0.01382106,0.013331011,0.012783111,0.012167306,0.011524663
Reference,BJ,Electricity generation,14.63802632,15.41558286,15.89935502,15.86381206,15.2205719,14.36514609,13.46941032,12.64663697,11.83284356
Reference,BJ,Industry,9.089634439,11.1652902,12.43928516,12.88031968,13.08785275,13.27413145,13.75916693,13.97997828,14.0446154
Reference,BJ,Residential,7.171091419,10.30606589,12.34845521,13.67942963,14.6477827,14.63479409,14.86078526,14.68386862,14.41525251
Reference,BJ,Transportation,9.876829235,11.79789034,12.85793186,13.30947584,14.00649943,13.97767172,13.89331733,13.44822627,12.70760344
Reference,CQ,Agricultural,0.092224247,0.089869715,0.086420583,0.081246697,0.078927776,0.076488601,0.073698596,0.070464898,0.066909246
Reference,CQ,Electricity generation,16.01335404,19.37569229,20.58964736,21.76572307,21.43413449,20.124691,18.95456983,18.06443366,17.18880192
Reference,CQ,Industry,30.99986907,34.52899393,36.48940414,37.02557011,37.03276824,36.58571005,36.47914811,35.79725471,34.66074296
Reference,CQ,Residential,2.818411375,3.412723093,3.775692271,3.994412088,4.147175805,4.153558756,4.189763847,4.153438674,4.084862598
Reference,CQ,Transportation,6.944889949,7.50185129,7.700845503,7.636205305,7.654336799,7.593872195,7.617788921,7.621280806,7.575695403
Reference,China,Biomass (offsetting),-52.36599383,-97.81030931,-131.4726352,-167.9006884,-205.9264976,-237.7281985,-268.6026468,-284.3483336,-283.4525795
Reference,China,Others,21.0128283,34.430487,44.372144,59.344484,77.494657,85.33044,90.73035,91.53877,91.65907
Reference,FJ,Agricultural,0.157428874,0.15344578,0.146822529,0.136185698,0.130815363,0.125365375,0.119323765,0.112499875,0.105719444
Reference,FJ,Electricity generation,38.22111736,44.40212343,45.02870874,47.77411851,46.99659676,44.38055396,42.35543697,40.34710013,38.14442563
Reference,FJ,Industry,30.06701136,32.81338338,34.05368104,33.87089577,33.45856913,33.17195329,33.60378347,33.56057382,32.88151957
Reference,FJ,Residential,1.922882474,2.113815932,2.191740318,2.210280027,2.219000363,2.169326429,2.142731146,2.08847372,2.023930282
Reference,FJ,Transportation,9.557703893,10.14409372,10.28056503,10.25231599,10.32996113,10.22886673,10.2050172,10.10452986,9.930520366
Reference,GD,Agricultural,0.313228959,0.304453445,0.290231811,0.267190703,0.256076764,0.245158068,0.233405458,0.220089257,0.206773474
Reference,GD,Electricity generation,97.0976665,125.2069176,131.4518161,143.8390271,144.4634262,138.5289706,132.1450871,128.0258798,123.4145838
Reference,GD,Industry,56.84680008,62.97983822,65.95187589,65.36394734,63.78163092,62.58952452,63.12968779,63.12475414,62.34725207
Reference,GD,Residential,9.13157842,11.37726521,12.83557653,13.8229875,14.57066181,14.70387157,15.01361934,15.02460909,14.86602556
Reference,GD,Transportation,28.00563385,30.4243978,31.46930216,31.80766871,32.4449934,32.46854635,32.71901783,32.66706771,32.32334816
Reference,GS,Agricultural,0.216905324,0.211077491,0.202496299,0.188798774,0.182582105,0.175910826,0.168533567,0.16026021,0.15172003
Reference,GS,Electricity generation,23.44429241,28.07391227,30.82040817,32.47729071,32.98406036,32.6582048,31.92285368,31.26189244,30.6241203
Reference,GS,Industry,23.77758403,25.65595454,26.57848138,26.59087864,26.1995829,25.3795084,25.1235077,24.48513946,23.52964973
Reference,GS,Residential,3.206421733,3.92595746,4.366365002,4.661570071,4.89841958,4.911771816,4.979953727,4.937463002,4.901636941
Reference,GS,Transportation,4.392751894,4.689759881,4.798440349,4.80802994,4.839058687,4.830115921,4.890873558,4.972770205,5.055672319
Reference,GX,Agricultural,0.619995985,0.605047674,0.582300082,0.547728286,0.53147922,0.514382117,0.495242055,0.473315874,0.449452955
Reference,GX,Electricity generation,17.0758108,20.50260565,20.99328256,21.84774379,21.29661733,19.89084088,18.51724168,17.49243048,16.5913026
Reference,GX,Industry,35.56891522,38.30469325,39.12717421,38.43925993,37.41451463,36.08949359,35.72099243,34.73485249,33.152504
Reference,GX,Residential,1.32741414,1.492556368,1.565835644,1.594093646,1.608817585,1.575870684,1.577968071,1.56076541,1.535574803
Reference,GX,Transportation,7.860509863,8.514470044,8.803972422,8.876488285,9.098723098,9.154623612,9.337245277,9.457154993,9.497549206
Reference,GZ,Agricultural,0.234438172,0.228703502,0.220007278,0.206766659,0.200607489,0.194142443,0.186909607,0.178619027,0.169596962
Reference,GZ,Electricity generation,34.11075961,42.29871068,43.79687494,46.45900397,45.88145443,43.32095613,40.73535764,38.87831197,37.18296837
Reference,GZ,Industry,40.49922796,42.76086386,42.56557696,40.62264241,38.28232694,35.68692732,34.52690281,32.88784289,31.16333326
Reference,GZ,Residential,5.222467521,5.465707981,5.434184093,5.411937669,5.41630538,5.235488962,5.209901844,5.040002004,4.86604234
Reference,GZ,Transportation,5.629741773,5.89060808,5.935105319,5.890745453,5.909913576,5.868175232,5.914732648,5.959581107,5.971360392
Reference,HA,Agricultural,1.31054793,1.276394889,1.226632685,1.151783612,1.118752775,1.084107825,1.044489679,0.998514724,0.947968488
Reference,HA,Electricity generation,87.00637196,104.0340593,109.6967652,114.5429619,111.9927445,104.7672173,98.3640503,93.42618756,88.72337306
Reference,HA,Industry,75.80591209,81.83086053,84.26914013,84.25560874,83.94474136,81.78980269,81.07287888,78.43680448,74.43525876
Reference,HA,Residential,7.049727144,8.065106358,8.586298661,8.86312108,9.032722529,8.912549664,8.885058833,8.672537197,8.53018761
Reference,HA,Transportation,10.68131296,10.91983372,10.81274838,10.62780201,10.53031522,10.35999384,10.33502758,10.33702285,10.29505546
Reference,HB,Agricultural,0.604396317,0.588974504,0.563565588,0.523103472,0.502367596,0.481712002,0.459134358,0.433485,0.407655914
Reference,HB,Electricity generation,36.91794909,44.89011801,47.86227293,50.78114754,50.12418275,47.14097077,44.4788581,42.46519736,40.4488828
Reference,HB,Industry,64.1512045,69.80598351,72.02690395,71.57350042,70.40151325,68.18591106,67.10935285,64.64659044,61.17675486
Reference,HB,Residential,7.132206374,7.958264427,8.300126344,8.460064119,8.559797131,8.364207429,8.367536088,8.214626737,8.03389121
Reference,HB,Transportation,12.90029332,12.96122389,12.61465251,12.29213401,12.07450415,11.8525848,11.77423845,11.71581061,11.61743578
Reference,HE,Agricultural,0.952049812,0.927683932,0.891743347,0.835003416,0.808911414,0.780382986,0.748480213,0.71265058,0.675204323
Reference,HE,Electricity generation,64.79720177,70.64892382,74.27390723,75.2371397,73.20194275,69.60822713,65.43310245,61.60935378,58.52738856
Reference,HE,Industry,165.7165472,172.8229636,173.6557503,171.2485641,167.3871185,157.9055057,152.7935629,144.5948325,133.9507186
Reference,HE,Residential,12.99272364,16.12064176,18.15326237,19.62381145,20.83551474,21.04055912,21.53148398,21.46032392,21.46359249
Reference,HE,Transportation,7.16715814,7.664748248,7.899437412,8.020641588,8.133717937,8.135552767,8.226292771,8.329675649,8.417377349
Reference,HI,Agricultural,0.065598655,0.06349183,0.060147578,0.054686887,0.052236625,0.049934457,0.047510418,0.044775073,0.042051555
Reference,HI,Electricity generation,8.155718613,10.39736627,10.86671919,11.69221379,11.63812002,11.09533062,10.54450879,10.17378345,9.790268356
Reference,HI,Industry,4.608481176,5.377921804,5.924506475,6.23186205,6.701144926,7.432221655,8.509946449,9.354705287,9.758574588
Reference,HI,Residential,0.303280358,0.367067687,0.408546654,0.436317766,0.457183003,0.460356761,0.470861322,0.474011594,0.472673284
Reference,HI,Transportation,3.108047468,3.708648305,4.099923715,4.354699902,4.687979649,4.831398081,4.994793307,5.045895935,5.017946509
Reference,HL,Agricultural,0.901321517,0.879217697,0.846630427,0.796255819,0.772897943,0.746823705,0.717655305,0.684697544,0.649534761
Reference,HL,Electricity generation,22.63144879,23.82253113,25.75016199,26.07304118,25.45353667,24.42793122,22.61847873,21.02213914,19.8751287
Reference,HL,Industry,39.065626,43.79830571,45.93376636,46.05372199,45.84816254,45.05113972,45.14612939,44.28682759,42.87226786
Reference,HL,Residential,3.990199198,4.443436692,4.546653489,4.457442997,4.314128574,4.015172762,3.884795944,3.637417073,3.542805596
Reference,HL,Transportation,5.830341686,5.920418578,5.868512492,5.807180779,5.855838442,5.840804676,5.915716952,5.973644927,5.969704758
Reference,HN,Agricultural,0.803523281,0.785578427,0.758235537,0.717858909,0.697801306,0.676369855,0.651867019,0.623681031,0.592706228
Reference,HN,Electricity generation,24.92545563,29.89306864,31.63673747,33.27295398,32.65869024,30.57748975,28.71875749,27.29364085,25.91546944
Reference,HN,Industry,56.33292342,61.06594634,63.00558745,62.53130539,61.123335,59.06273993,58.20297449,56.54719493,54.38088742
Reference,HN,Residential,4.730496734,5.259988645,5.509559526,5.66496955,5.791585257,5.737668185,5.78946102,5.724993815,5.629488792
Reference,HN,Transportation,10.09846883,10.73036528,10.93238735,10.96415102,11.0793538,11.080248,11.2071421,11.31453491,11.3675779
Reference,JL,Agricultural,0.54839674,0.533768482,0.510195811,0.471711964,0.452618515,0.432994838,0.411803647,0.388047135,0.36453452
Reference,JL,Electricity generation,17.61290206,18.91215754,21.1997018,21.97718195,21.90895451,21.56970148,20.43319186,19.42447723,18.69424122
Reference,JL,Industry,37.00217776,44.21345257,48.56270978,50.68388862,52.62078558,53.45351485,53.97070911,52.12550201,48.77238389
Reference,JL,Residential,3.613224786,4.511988786,5.062467804,5.379612875,5.595335727,5.542829574,5.609969649,5.57074003,5.535741254
Reference,JL,Transportation,3.418063601,3.52054203,3.494126812,3.405609889,3.354657659,3.295474465,3.290280255,3.306242065,3.330243457
Reference,JS,Agricultural,0.570313264,0.557118406,0.537030039,0.506814472,0.492647968,0.477147051,0.45901379,0.438288234,0.416014809
Reference,JS,Electricity generation,133.3876009,151.7546125,152.3602132,157.6390951,152.3123127,141.3884028,132.0540206,123.1890714,114.7765504
Reference,JS,Industry,90.97673926,95.33548196,96.13431075,94.29738051,91.62883538,87.07019964,84.70932461,81.14387729,76.63003928
Reference,JS,Residential,5.274708834,5.880374271,6.096997019,6.097789349,6.051819488,5.847637684,5.72393295,5.537030339,5.340529141
Reference,JS,Transportation,16.86272166,16.52623078,15.78872192,15.1686041,14.71128113,14.26834927,13.96801458,13.69659214,13.38163736
Reference,JX,Agricultural,0.700691683,0.68517741,0.661477043,0.626512525,0.609031962,0.590330879,0.568949908,0.544367393,0.517353312
Reference,JX,Electricity generation,29.00521933,35.59777335,38.09968495,40.54666625,40.10818228,37.81221596,35.77041,34.23987137,32.69361261
Reference,JX,Industry,33.62840747,35.7746492,36.39094916,35.95853467,35.14652984,33.67307573,32.99218106,31.8446951,30.29418538
Reference,JX,Residential,2.234433944,2.46930834,2.567316363,2.614816756,2.649388481,2.607779364,2.614310136,2.574818918,2.525132827
Reference,JX,Transportation,5.809510644,6.02254182,6.012082845,5.912873599,5.852625219,5.778458732,5.786831023,5.826513896,5.859222632
Reference,LN,Agricultural,0.311212373,0.302907983,0.289525248,0.267676623,0.256838887,0.245701388,0.233674982,0.220192429,0.206848592
Reference,LN,Electricity generation,37.69945473,40.04256007,43.66809872,44.53673957,43.80431593,42.43631363,39.63755152,37.17992456,35.47697115
Reference,LN,Industry,84.10498588,91.00852095,93.60535036,93.33730675,92.24616264,88.70744424,87.03639486,83.63641521,78.95184128
Reference,LN,Residential,5.42234364,6.324958095,6.767927731,6.919579256,6.976890871,6.739701327,6.712510246,6.534626106,6.455738276
Reference,LN,Transportation,16.09719864,16.46022037,16.24839826,15.97172651,15.8546132,15.67318615,15.68078133,15.69767319,15.71758691
Reference,NM,Agricultural,0.395800843,0.38477742,0.368878934,0.343501868,0.332506687,0.320550775,0.307200141,0.292170124,0.276538561
Reference,NM,Electricity generation,105.7541162,116.1626228,122.7821801,125.0150521,122.2677222,116.9392041,110.5924085,104.7635023,100.1230946
Reference,NM,Industry,93.51847565,100.5340809,103.498901,104.3015983,104.9470222,104.7055891,108.5232833,110.4857728,110.1640582
Reference,NM,Residential,2.506133063,3.432940248,4.068022107,4.530367993,4.905424683,4.95328,5.151718055,5.220718683,5.272648865
Reference,NM,Transportation,5.236488838,5.155995924,4.955945162,4.721377432,4.532575454,4.387597151,4.310872534,4.281772869,4.252617949
Reference,NX,Agricultural,0.04879845,0.047177652,0.044911128,0.041204749,0.039748852,0.038218537,0.036539274,0.034648121,0.032721516
Reference,NX,Electricity generation,34.38428999,41.08964174,44.85211247,46.93683291,47.34148081,46.55835001,45.22458442,44.03679368,42.95100614
Reference,NX,Industry,17.40641207,19.39718708,20.77625736,21.5229515,22.1687299,22.80806695,24.082236,24.94360941,25.16608555
Reference,NX,Residential,0.509409635,0.677456799,0.800386874,0.890770257,0.96175508,0.983253107,1.017585293,1.030163033,1.03097233
